8:46,6304
8:50,6333
8:55,6441
9:00,6662
9:05,6820
9:10,7032
9:15,7225
9:20,7335
9:25,7523
9:30,7706
9:35,7906
9:40,8080
,
,
,
,
,
,
,
,
,
,
,
