촬영시각,파일명,배번,신뢰도
2025:04:13 09:05:47,DSC06854.JPG,A50549,1
2025:04:13 09:05:47,DSC06854.JPG,A50982,1
2025:04:13 09:05:47,DSC06855.JPG,A50982,1
2025:04:13 09:05:49,DSC06856.JPG,A50174,0.98
2025:04:13 09:05:49,DSC06856.JPG,A50935,1
2025:04:13 09:05:49,DSC06856.JPG,A60135,0.99
2025:04:13 09:05:49,DSC06856.JPG,A5110X,0.99
2025:04:13 09:05:50,DSC06857.JPG,A50935,1
2025:04:13 09:05:50,DSC06857.JPG,A5017X,1
2025:04:13 09:05:50,DSC06857.JPG,A50135,0.86
2025:04:13 09:05:50,DSC06858.JPG,A60135,0.96
2025:04:13 09:05:50,DSC06858.JPG,A50805,0.97
2025:04:13 09:05:50,DSC06858.JPG,A5110X,1
2025:04:13 09:05:54,DSC06859.JPG,A51101,1
2025:04:13 09:05:54,DSC06859.JPG,A50047,1
2025:04:13 09:05:54,DSC06859.JPG,B53140,0.98
2025:04:13 09:05:54,DSC06859.JPG,A5060X,1
2025:04:13 09:05:54,DSC06860.JPG,A51101,1
2025:04:13 09:05:54,DSC06860.JPG,A5060X,0.99
2025:04:13 09:05:54,DSC06860.JPG,B53140,0.99
2025:04:13 09:05:54,DSC06860.JPG,A51057,1
2025:04:13 09:05:54,DSC06861.JPG,A51101,1
2025:04:13 09:05:54,DSC06861.JPG,A51057,0.97
2025:04:13 09:05:56,DSC06862.JPG,A51101,1
2025:04:13 09:05:56,DSC06862.JPG,A5115X,1
2025:04:13 09:05:56,DSC06862.JPG,A50329,0.89
2025:04:13 09:05:56,DSC06863.JPG,A50329,0.95
2025:04:13 09:05:58,DSC06864.JPG,A50601,1
2025:04:13 09:05:58,DSC06865.JPG,A50601,1
2025:04:13 09:05:59,DSC06866.JPG,A5060X,0.95
2025:04:13 09:05:59,DSC06866.JPG,A51057,1
2025:04:13 09:05:59,DSC06867.JPG,A51057,1
2025:04:13 09:05:59,DSC06867.JPG,A5060X,0.91
2025:04:13 09:06:00,DSC06868.JPG,A51028,1
2025:04:13 09:06:00,DSC06869.JPG,A50433,1
2025:04:13 09:06:00,DSC06869.JPG,A51028,1
2025:04:13 09:06:00,DSC06870.JPG,A50433,1
2025:04:13 09:06:00,DSC06870.JPG,B52745,0.99
2025:04:13 09:06:00,DSC06870.JPG,A51267,0.98
2025:04:13 09:06:00,DSC06870.JPG,A51028,1
2025:04:13 09:06:00,DSC06870.JPG,A5068X,0.74
2025:04:13 09:06:00,DSC06870.JPG,A51267,0.97
2025:04:13 09:06:00,DSC06870.JPG,A51267,0.97
2025:04:13 09:06:04,DSC06871.JPG,A50733,1
2025:04:13 09:06:04,DSC06871.JPG,A50693,0.97
2025:04:13 09:06:04,DSC06871.JPG,A51092,1
2025:04:13 09:06:04,DSC06871.JPG,A50652,1
2025:04:13 09:06:04,DSC06871.JPG,A50733,1
2025:04:13 09:06:04,DSC06871.JPG,A50733,1
2025:04:13 09:06:04,DSC06872.JPG,A51092,1
2025:04:13 09:06:04,DSC06872.JPG,A50733,1
2025:04:13 09:06:04,DSC06872.JPG,A51323,1
2025:04:13 09:06:04,DSC06872.JPG,A5073X,1
2025:04:13 09:06:04,DSC06872.JPG,A50693,0.99
2025:04:13 09:06:04,DSC06872.JPG,A51323,1
2025:04:13 09:06:04,DSC06873.JPG,A51323,1
2025:04:13 09:06:04,DSC06873.JPG,A50693,0.97
2025:04:13 09:06:04,DSC06873.JPG,A5109X,0.95
2025:04:13 09:06:04,DSC06873.JPG,A50652,1
2025:04:13 09:06:04,DSC06873.JPG,A51323,1
2025:04:13 09:06:04,DSC06873.JPG,A50733,1
2025:04:13 09:06:04,DSC06873.JPG,A50733,1
2025:04:13 09:06:04,DSC06874.JPG,A51323,1
2025:04:13 09:06:04,DSC06874.JPG,A50693,0.98
2025:04:13 09:06:04,DSC06874.JPG,A51323,1
2025:04:13 09:06:04,DSC06874.JPG,A51092,1
2025:04:13 09:06:04,DSC06874.JPG,A50652,1
2025:04:13 09:06:04,DSC06875.JPG,A51323,0.96
2025:04:13 09:06:04,DSC06875.JPG,A50693,0.91
2025:04:13 09:06:04,DSC06875.JPG,A51323,0.94
2025:04:13 09:06:04,DSC06875.JPG,A5109X,1
2025:04:13 09:06:04,DSC06875.JPG,A50652,1
2025:04:13 09:06:04,DSC06875.JPG,A5109X,1
2025:04:13 09:06:05,DSC06876.JPG,A5068X,0.78
2025:04:13 09:06:05,DSC06876.JPG,A51323,1
2025:04:13 09:06:07,DSC06877.JPG,A51323,1
2025:04:13 09:06:07,DSC06878.JPG,A50116,0.97
2025:04:13 09:06:07,DSC06878.JPG,A51323,1
2025:04:13 09:06:07,DSC06879.JPG,A50116,0.96
2025:04:13 09:06:07,DSC06879.JPG,A51323,1
2025:04:13 09:06:08,DSC06880.JPG,A51323,1
2025:04:13 09:06:08,DSC06881.JPG,A50160,0.97
2025:04:13 09:06:10,DSC06882.JPG,A51244,0.9
2025:04:13 09:06:11,DSC06883.JPG,A51110,1
2025:04:13 09:06:11,DSC06884.JPG,?,0
2025:04:13 09:06:11,DSC06885.JPG,?,0
2025:04:13 09:06:12,DSC06886.JPG,?,0
2025:04:13 09:06:12,DSC06887.JPG,?,0
2025:04:13 09:06:12,DSC06888.JPG,?,0
2025:04:13 09:06:22,DSC06889.JPG,A50003,1
2025:04:13 09:06:22,DSC06889.JPG,A50949,1
2025:04:13 09:06:22,DSC06889.JPG,A50865,1
2025:04:13 09:06:22,DSC06889.JPG,A50318,1
2025:04:13 09:06:22,DSC06889.JPG,A50366,1
2025:04:13 09:06:22,DSC06889.JPG,A51047,0.97
2025:04:13 09:06:22,DSC06889.JPG,A51327,1
2025:04:13 09:06:22,DSC06889.JPG,A51192,0.98
2025:04:13 09:06:22,DSC06889.JPG,A50289,0.93
2025:04:13 09:06:22,DSC06890.JPG,A50003,1
2025:04:13 09:06:22,DSC06890.JPG,A50949,0.97
2025:04:13 09:06:22,DSC06890.JPG,A50584,1
2025:04:13 09:06:22,DSC06890.JPG,A50366,1
2025:04:13 09:06:22,DSC06890.JPG,A51327,1
2025:04:13 09:06:22,DSC06890.JPG,A50318,1
2025:04:13 09:06:22,DSC06890.JPG,A50865,0.98
2025:04:13 09:06:22,DSC06890.JPG,A51047,1
2025:04:13 09:06:22,DSC06890.JPG,A51047,1
2025:04:13 09:06:22,DSC06890.JPG,A51327,1
2025:04:13 09:06:22,DSC06890.JPG,B53033,0.99
2025:04:13 09:06:22,DSC06891.JPG,A50949,1
2025:04:13 09:06:22,DSC06891.JPG,A50003,1
2025:04:13 09:06:22,DSC06891.JPG,A50584,1
2025:04:13 09:06:22,DSC06891.JPG,A50360,0.99
2025:04:13 09:06:22,DSC06891.JPG,A51327,1
2025:04:13 09:06:22,DSC06891.JPG,A5031X,1
2025:04:13 09:06:22,DSC06891.JPG,A51047,1
2025:04:13 09:06:22,DSC06891.JPG,A50865,0.99
2025:04:13 09:06:22,DSC06891.JPG,A51192,0.99
2025:04:13 09:06:23,DSC06892.JPG,A5092X,1
2025:04:13 09:06:23,DSC06892.JPG,B52949,1
2025:04:13 09:06:23,DSC06893.JPG,?,0
2025:04:13 09:06:23,DSC06894.JPG,B52949,0.99
2025:04:13 09:06:27,DSC06895.JPG,A50584,1
2025:04:13 09:06:27,DSC06895.JPG,A50949,1
2025:04:13 09:06:27,DSC06895.JPG,A50318,1
2025:04:13 09:06:27,DSC06895.JPG,A51327,1
2025:04:13 09:06:27,DSC06895.JPG,A51047,1
2025:04:13 09:06:27,DSC06896.JPG,A50584,1
2025:04:13 09:06:27,DSC06896.JPG,A51327,1
2025:04:13 09:06:28,DSC06897.JPG,A50949,1
2025:04:13 09:06:28,DSC06897.JPG,A50584,0.99
2025:04:13 09:06:28,DSC06897.JPG,A50318,1
2025:04:13 09:06:28,DSC06897.JPG,A51047,1
2025:04:13 09:06:28,DSC06897.JPG,A51327,1
2025:04:13 09:06:28,DSC06897.JPG,A50631,1
2025:04:13 09:06:28,DSC06897.JPG,A50631,1
2025:04:13 09:06:29,DSC06898.JPG,A51327,1
2025:04:13 09:06:29,DSC06898.JPG,A51047,1
2025:04:13 09:06:29,DSC06898.JPG,A50366,1
2025:04:13 09:06:29,DSC06899.JPG,A50949,1
2025:04:13 09:06:29,DSC06899.JPG,A51327,1
2025:04:13 09:06:29,DSC06899.JPG,A51047,1
2025:04:13 09:06:29,DSC06899.JPG,A50366,1
2025:04:13 09:06:29,DSC06900.JPG,A51327,1
2025:04:13 09:06:29,DSC06900.JPG,A50366,1
2025:04:13 09:06:29,DSC06900.JPG,A51047,1
2025:04:13 09:06:37,DSC06901.JPG,A5055X,0.89
2025:04:13 09:06:37,DSC06901.JPG,A51132,0.99
2025:04:13 09:06:37,DSC06901.JPG,A50288,1
2025:04:13 09:06:37,DSC06901.JPG,B52213,1
2025:04:13 09:06:37,DSC06902.JPG,A50288,1
2025:04:13 09:06:37,DSC06902.JPG,B52213,1
2025:04:13 09:06:39,DSC06903.JPG,A50288,1
2025:04:13 09:06:39,DSC06903.JPG,B52213,1
2025:04:13 09:06:39,DSC06903.JPG,A50594,1
2025:04:13 09:06:39,DSC06904.JPG,A50288,1
2025:04:13 09:06:39,DSC06904.JPG,A50594,1
2025:04:13 09:06:39,DSC06904.JPG,B52213,1
2025:04:13 09:06:39,DSC06905.JPG,B52213,1
2025:04:13 09:06:39,DSC06905.JPG,A50288,1
2025:04:13 09:06:39,DSC06905.JPG,A50594,1
2025:04:13 09:06:53,DSC06906.JPG,B53174,1
2025:04:13 09:06:53,DSC06906.JPG,A51131,1
2025:04:13 09:06:53,DSC06907.JPG,B53174,1
2025:04:13 09:06:53,DSC06907.JPG,A51131,1
2025:04:13 09:06:53,DSC06908.JPG,B53174,1
2025:04:13 09:06:53,DSC06908.JPG,C51084,0.84
2025:04:13 09:06:53,DSC06908.JPG,A51131,0.99
2025:04:13 09:06:55,DSC06909.JPG,B53174,1
2025:04:13 09:06:55,DSC06909.JPG,A5133X,0.78
2025:04:13 09:06:55,DSC06910.JPG,B53174,1
2025:04:13 09:06:55,DSC06911.JPG,B53174,1
2025:04:13 09:06:58,DSC06912.JPG,A51211,1
2025:04:13 09:06:58,DSC06912.JPG,B53505,1
2025:04:13 09:06:58,DSC06912.JPG,A50779,1
2025:04:13 09:06:58,DSC06912.JPG,A50964,0.99
2025:04:13 09:06:58,DSC06913.JPG,A51211,1
2025:04:13 09:06:58,DSC06913.JPG,B53505,1
2025:04:13 09:06:58,DSC06913.JPG,B52642,0.94
2025:04:13 09:06:58,DSC06913.JPG,A50779,1
2025:04:13 09:06:58,DSC06913.JPG,B52642,0.92
2025:04:13 09:06:59,DSC06914.JPG,B53505,1
2025:04:13 09:06:59,DSC06914.JPG,A51211,1
2025:04:13 09:06:59,DSC06914.JPG,A50779,1
2025:04:13 09:06:59,DSC06914.JPG,A50964,0.87
2025:04:13 09:07:00,DSC06915.JPG,A51211,1
2025:04:13 09:07:00,DSC06915.JPG,A50779,1
2025:04:13 09:07:00,DSC06915.JPG,B53505,1
2025:04:13 09:07:00,DSC06916.JPG,A51211,1
2025:04:13 09:07:00,DSC06916.JPG,A5077X,1
2025:04:13 09:07:00,DSC06916.JPG,B53505,1
2025:04:13 09:07:00,DSC06916.JPG,A50779,1
2025:04:13 09:07:00,DSC06917.JPG,A51211,1
2025:04:13 09:07:00,DSC06917.JPG,A50779,1
2025:04:13 09:07:00,DSC06917.JPG,B53505,1
2025:04:13 09:07:00,DSC06917.JPG,A50779,0.99
2025:04:13 09:07:05,DSC06918.JPG,A50708,1
2025:04:13 09:07:05,DSC06918.JPG,A51100,1
2025:04:13 09:07:05,DSC06918.JPG,A5067X,1
2025:04:13 09:07:05,DSC06919.JPG,A51107,1
2025:04:13 09:07:09,DSC06920.JPG,A50147,1
2025:04:13 09:07:10,DSC06921.JPG,A50147,1
2025:04:13 09:07:10,DSC06921.JPG,A50225,1
2025:04:13 09:07:10,DSC06921.JPG,A5044X,1
2025:04:13 09:07:11,DSC06922.JPG,A50147,0.96
2025:04:13 09:07:11,DSC06922.JPG,A50225,1
2025:04:13 09:07:11,DSC06922.JPG,A50444,1
2025:04:13 09:07:11,DSC06922.JPG,A50136,1
2025:04:13 09:07:11,DSC06923.JPG,A54147,0.81
2025:04:13 09:07:11,DSC06923.JPG,A50136,1
2025:04:13 09:07:11,DSC06923.JPG,A51308,1
2025:04:13 09:07:11,DSC06923.JPG,A5067X,1
2025:04:13 09:07:14,DSC06924.JPG,A60254,1
2025:04:13 09:07:14,DSC06924.JPG,A51308,1
2025:04:13 09:07:14,DSC06924.JPG,A50434,1
2025:04:13 09:07:14,DSC06924.JPG,A51125,1
2025:04:13 09:07:14,DSC06924.JPG,A51119,1
2025:04:13 09:07:14,DSC06924.JPG,A50244,1
2025:04:13 09:07:14,DSC06924.JPG,A50969,1
2025:04:13 09:07:14,DSC06925.JPG,A51308,1
2025:04:13 09:07:14,DSC06925.JPG,A60254,1
2025:04:13 09:07:14,DSC06925.JPG,A50434,1
2025:04:13 09:07:14,DSC06925.JPG,A51125,1
2025:04:13 09:07:14,DSC06925.JPG,A51119,1
2025:04:13 09:07:14,DSC06925.JPG,A50355,1
2025:04:13 09:07:14,DSC06926.JPG,A60254,1
2025:04:13 09:07:14,DSC06926.JPG,A51308,1
2025:04:13 09:07:14,DSC06926.JPG,A50434,1
2025:04:13 09:07:14,DSC06926.JPG,A51119,1
2025:04:13 09:07:14,DSC06926.JPG,A51125,1
2025:04:13 09:07:14,DSC06926.JPG,A50244,1
2025:04:13 09:07:14,DSC06926.JPG,A50355,1
2025:04:13 09:07:15,DSC06927.JPG,A51308,1
2025:04:13 09:07:15,DSC06927.JPG,A60254,1
2025:04:13 09:07:15,DSC06927.JPG,A50434,1
2025:04:13 09:07:15,DSC06927.JPG,A51119,1
2025:04:13 09:07:15,DSC06928.JPG,A51308,1
2025:04:13 09:07:15,DSC06928.JPG,A60254,1
2025:04:13 09:07:15,DSC06928.JPG,A50434,1
2025:04:13 09:07:15,DSC06928.JPG,A51119,1
2025:04:13 09:07:15,DSC06928.JPG,A5112X,0.95
2025:04:13 09:07:15,DSC06929.JPG,A5004X,1
2025:04:13 09:07:15,DSC06929.JPG,A51125,0.86
2025:04:13 09:07:15,DSC06929.JPG,A50434,1
2025:04:13 09:07:15,DSC06929.JPG,A51119,1
2025:04:13 09:07:15,DSC06929.JPG,A60254,1
2025:04:13 09:07:18,DSC06930.JPG,A50434,0.96
2025:04:13 09:07:18,DSC06930.JPG,A51125,1
2025:04:13 09:07:18,DSC06930.JPG,A51038,0.96
2025:04:13 09:07:18,DSC06931.JPG,A5112X,1
2025:04:13 09:07:18,DSC06931.JPG,A51038,1
2025:04:13 09:07:19,DSC06932.JPG,B53656,1
2025:04:13 09:07:19,DSC06932.JPG,A51125,0.99
2025:04:13 09:07:19,DSC06932.JPG,A5127X,0.99
2025:04:13 09:07:19,DSC06933.JPG,A51125,1
2025:04:13 09:07:19,DSC06933.JPG,B5365X,0.95
2025:04:13 09:07:21,DSC06934.JPG,?,0
2025:04:13 09:07:21,DSC06935.JPG,A5127X,1
2025:04:13 09:07:22,DSC06936.JPG,B52569,1
2025:04:13 09:07:22,DSC06937.JPG,B52569,1
2025:04:13 09:07:24,DSC06938.JPG,A5118X,0.99
2025:04:13 09:07:24,DSC06938.JPG,A51037,0.99
2025:04:13 09:07:24,DSC06938.JPG,A50537,1
2025:04:13 09:07:24,DSC06939.JPG,A5118X,0.97
2025:04:13 09:07:24,DSC06939.JPG,B5248X,0.94
2025:04:13 09:07:24,DSC06939.JPG,A50537,0.99
2025:04:13 09:07:24,DSC06940.JPG,A50537,1
2025:04:13 09:07:26,DSC06941.JPG,B53530,0.99
2025:04:13 09:07:26,DSC06941.JPG,A50399,1
2025:04:13 09:07:26,DSC06942.JPG,B53530,1
2025:04:13 09:07:26,DSC06942.JPG,A50399,1
2025:04:13 09:07:26,DSC06943.JPG,B53530,0.94
2025:04:13 09:07:26,DSC06943.JPG,A50399,1
2025:04:13 09:07:28,DSC06944.JPG,A50439,1
2025:04:13 09:07:29,DSC06945.JPG,A50439,1
2025:04:13 09:07:36,DSC06946.JPG,B53214,0.99
2025:04:13 09:07:36,DSC06946.JPG,A51294,1
2025:04:13 09:07:36,DSC06946.JPG,A50497,1
2025:04:13 09:07:37,DSC06947.JPG,A50537,1
2025:04:13 09:07:37,DSC06947.JPG,A60132,0.99
2025:04:13 09:07:37,DSC06948.JPG,A50537,1
2025:04:13 09:07:37,DSC06948.JPG,A60113,0.84
2025:04:13 09:07:37,DSC06949.JPG,A50537,1
2025:04:13 09:07:39,DSC06950.JPG,A60132,1
2025:04:13 09:07:39,DSC06950.JPG,B53214,0.99
2025:04:13 09:07:39,DSC06950.JPG,A51294,1
2025:04:13 09:07:39,DSC06951.JPG,A60132,1
2025:04:13 09:07:39,DSC06951.JPG,A51294,0.99
2025:04:13 09:07:42,DSC06952.JPG,B53214,1
2025:04:13 09:07:42,DSC06952.JPG,A50497,1
2025:04:13 09:07:42,DSC06952.JPG,A50490,1
2025:04:13 09:07:42,DSC06953.JPG,B53214,1
2025:04:13 09:07:42,DSC06953.JPG,A50497,1
2025:04:13 09:07:42,DSC06953.JPG,A50490,1
2025:04:13 09:07:43,DSC06954.JPG,A50497,0.99
2025:04:13 09:07:43,DSC06954.JPG,A50490,1
2025:04:13 09:07:45,DSC06955.JPG,B53330,1
2025:04:13 09:07:45,DSC06955.JPG,A50756,1
2025:04:13 09:07:45,DSC06955.JPG,A50475,0.99
2025:04:13 09:07:45,DSC06955.JPG,A50029,1
2025:04:13 09:07:45,DSC06955.JPG,A5005X,1
2025:04:13 09:07:45,DSC06955.JPG,B53330,1
2025:04:13 09:07:45,DSC06956.JPG,A50490,1
2025:04:13 09:07:53,DSC06957.JPG,A50475,1
2025:04:13 09:07:53,DSC06957.JPG,C55410,0.98
2025:04:13 09:07:53,DSC06957.JPG,A50055,1
2025:04:13 09:07:54,DSC06958.JPG,A50475,1
2025:04:13 09:07:54,DSC06958.JPG,C55410,0.95
2025:04:13 09:07:54,DSC06958.JPG,A50055,1
2025:04:13 09:07:54,DSC06959.JPG,A5047X,1
2025:04:13 09:07:54,DSC06959.JPG,A50060,0.95
2025:04:13 09:07:54,DSC06959.JPG,C55410,0.7
2025:04:13 09:07:55,DSC06960.JPG,A50055,1
2025:04:13 09:07:55,DSC06960.JPG,C55410,0.9
2025:04:13 09:07:55,DSC06960.JPG,A50060,1
2025:04:13 09:07:55,DSC06961.JPG,A50060,1
2025:04:13 09:07:55,DSC06961.JPG,C55410,0.99
2025:04:13 09:07:55,DSC06962.JPG,A50055,1
2025:04:13 09:07:55,DSC06962.JPG,A50060,1
2025:04:13 09:07:55,DSC06962.JPG,C55410,0.97
2025:04:13 09:07:56,DSC06963.JPG,C55410,0.99
2025:04:13 09:07:56,DSC06963.JPG,A50104,0.99
2025:04:13 09:07:56,DSC06964.JPG,C55410,1
2025:04:13 09:07:56,DSC06964.JPG,A50104,1
2025:04:13 09:07:56,DSC06965.JPG,A50321,1
2025:04:13 09:07:56,DSC06965.JPG,C55410,0.99
2025:04:13 09:07:56,DSC06965.JPG,A50104,1
2025:04:13 09:08:08,DSC06966.JPG,A50717,1
2025:04:13 09:08:08,DSC06966.JPG,A50552,1
2025:04:13 09:08:08,DSC06966.JPG,B52215,1
2025:04:13 09:08:08,DSC06966.JPG,A50237,0.82
2025:04:13 09:08:08,DSC06967.JPG,A50717,1
2025:04:13 09:08:08,DSC06967.JPG,A50552,1
2025:04:13 09:08:08,DSC06968.JPG,A50552,1
2025:04:13 09:08:08,DSC06968.JPG,A50717,1
2025:04:13 09:08:08,DSC06968.JPG,B52215,1
2025:04:13 09:08:10,DSC06969.JPG,A50237,1
2025:04:13 09:08:10,DSC06970.JPG,A60020,1
2025:04:13 09:08:10,DSC06971.JPG,A50237,0.99
2025:04:13 09:08:10,DSC06971.JPG,A51302,1
2025:04:13 09:08:33,DSC06972.JPG,A50830,1
2025:04:13 09:08:33,DSC06973.JPG,A50830,1
2025:04:13 09:08:33,DSC06974.JPG,A50630,0.8
2025:04:13 09:08:58,DSC06975.JPG,A50888,1
2025:04:13 09:08:58,DSC06975.JPG,A51011,1
2025:04:13 09:08:58,DSC06975.JPG,B53637,1
2025:04:13 09:08:58,DSC06975.JPG,B52882,0.98
2025:04:13 09:08:58,DSC06975.JPG,A60039,1
2025:04:13 09:08:58,DSC06975.JPG,A50613,0.88
2025:04:13 09:08:58,DSC06976.JPG,B52882,1
2025:04:13 09:08:58,DSC06976.JPG,A60039,1
2025:04:13 09:08:58,DSC06976.JPG,B53637,1
2025:04:13 09:08:58,DSC06976.JPG,A50613,1
2025:04:13 09:08:58,DSC06976.JPG,A50502,0.96
2025:04:13 09:08:58,DSC06977.JPG,A51011,1
2025:04:13 09:08:58,DSC06977.JPG,A50888,1
2025:04:13 09:08:58,DSC06977.JPG,B52882,1
2025:04:13 09:08:58,DSC06977.JPG,A60039,1
2025:04:13 09:08:58,DSC06977.JPG,B53637,0.97
2025:04:13 09:08:58,DSC06977.JPG,A5050X,0.91
2025:04:13 09:09:00,DSC06978.JPG,A51011,1
2025:04:13 09:09:00,DSC06978.JPG,B5281X,0.88
2025:04:13 09:09:00,DSC06978.JPG,A60039,0.95
2025:04:13 09:09:00,DSC06979.JPG,A51011,1
2025:04:13 09:09:00,DSC06979.JPG,A60039,0.98
2025:04:13 09:09:00,DSC06979.JPG,B5337X,0.99
2025:04:13 09:09:01,DSC06980.JPG,A50613,0.79
2025:04:13 09:09:01,DSC06980.JPG,B52546,1
2025:04:13 09:09:01,DSC06980.JPG,A51172,0.87
2025:04:13 09:09:01,DSC06981.JPG,A51127,1
2025:04:13 09:09:01,DSC06981.JPG,B52546,0.99
2025:04:13 09:09:01,DSC06981.JPG,A50328,0.95
2025:04:13 09:09:01,DSC06981.JPG,A51127,1
2025:04:13 09:09:01,DSC06981.JPG,B52173,0.99
2025:04:13 09:09:01,DSC06982.JPG,B53322,0.99
2025:04:13 09:09:01,DSC06982.JPG,B52546,0.99
2025:04:13 09:09:01,DSC06982.JPG,A50328,1
2025:04:13 09:09:02,DSC06983.JPG,A50613,1
2025:04:13 09:09:02,DSC06983.JPG,A50502,1
2025:04:13 09:09:02,DSC06983.JPG,A60039,1
2025:04:13 09:09:02,DSC06984.JPG,A50613,1
2025:04:13 09:09:02,DSC06984.JPG,A50502,0.98
2025:04:13 09:09:02,DSC06984.JPG,A60039,1
2025:04:13 09:09:02,DSC06984.JPG,A60039,1
2025:04:13 09:09:03,DSC06985.JPG,A50613,0.99
2025:04:13 09:09:03,DSC06985.JPG,A60039,1
2025:04:13 09:09:03,DSC06986.JPG,A50613,1
2025:04:13 09:09:03,DSC06986.JPG,A60039,1
2025:04:13 09:09:03,DSC06986.JPG,A50502,1
2025:04:13 09:09:03,DSC06987.JPG,A50613,1
2025:04:13 09:09:03,DSC06987.JPG,A60039,0.97
2025:04:13 09:09:09,DSC06988.JPG,B52546,1
2025:04:13 09:09:10,DSC06989.JPG,B52546,1
2025:04:13 09:09:10,DSC06990.JPG,B52546,1
2025:04:13 09:09:15,DSC06991.JPG,A51172,1
2025:04:13 09:09:15,DSC06991.JPG,B52540,1
2025:04:13 09:09:15,DSC06992.JPG,A51172,1
2025:04:13 09:09:15,DSC06992.JPG,B52540,1
2025:04:13 09:09:15,DSC06993.JPG,A51172,0.96
2025:04:13 09:09:15,DSC06993.JPG,B52540,1
2025:04:13 09:09:19,DSC06994.JPG,A50786,1
2025:04:13 09:09:19,DSC06995.JPG,A50786,1
2025:04:13 09:09:19,DSC06996.JPG,A50786,1
2025:04:13 09:09:20,DSC06997.JPG,?,0
2025:04:13 09:09:20,DSC06998.JPG,?,0
2025:04:13 09:09:23,DSC06999.JPG,B52484,1
2025:04:13 09:09:23,DSC07000.JPG,B52484,1
2025:04:13 09:09:23,DSC07001.JPG,A51161,0.82
2025:04:13 09:09:29,DSC07002.JPG,A50590,1
2025:04:13 09:09:29,DSC07002.JPG,A51074,1
2025:04:13 09:09:29,DSC07002.JPG,A50151,0.77
2025:04:13 09:09:29,DSC07003.JPG,A51074,1
2025:04:13 09:09:32,DSC07004.JPG,B52877,1
2025:04:13 09:09:32,DSC07004.JPG,A50181,1
2025:04:13 09:09:32,DSC07005.JPG,A50181,1
2025:04:13 09:09:32,DSC07005.JPG,B53489,1
2025:04:13 09:09:32,DSC07005.JPG,B52622,1
2025:04:13 09:09:32,DSC07005.JPG,B52877,1
2025:04:13 09:09:32,DSC07005.JPG,B53518,0.96
2025:04:13 09:09:32,DSC07006.JPG,A50181,1
2025:04:13 09:09:32,DSC07006.JPG,B53489,1
2025:04:13 09:09:32,DSC07006.JPG,B52622,1
2025:04:13 09:09:32,DSC07006.JPG,B52877,1
2025:04:13 09:09:33,DSC07007.JPG,B52877,1
2025:04:13 09:09:33,DSC07008.JPG,B52877,1
2025:04:13 09:09:34,DSC07009.JPG,B52877,1
2025:04:13 09:09:36,DSC07010.JPG,B52260,1
2025:04:13 09:09:36,DSC07010.JPG,B52324,1
2025:04:13 09:09:36,DSC07011.JPG,B5226X,0.99
2025:04:13 09:09:36,DSC07011.JPG,B52324,1
2025:04:13 09:09:36,DSC07012.JPG,B52324,1
2025:04:13 09:09:43,DSC07013.JPG,B52702,1
2025:04:13 09:09:43,DSC07013.JPG,A60187,1
2025:04:13 09:09:43,DSC07014.JPG,B52702,1
2025:04:13 09:09:43,DSC07014.JPG,A60187,0.99
2025:04:13 09:09:43,DSC07015.JPG,B52702,1
2025:04:13 09:09:43,DSC07015.JPG,A60187,1
2025:04:13 09:09:52,DSC07016.JPG,A51077,1
2025:04:13 09:09:52,DSC07017.JPG,A50032,1
2025:04:13 09:09:52,DSC07017.JPG,A51077,1
2025:04:13 09:09:52,DSC07018.JPG,A50032,0.94
2025:04:13 09:09:52,DSC07018.JPG,A51077,1
2025:04:13 09:09:53,DSC07019.JPG,B52704,0.99
2025:04:13 09:09:53,DSC07019.JPG,A50214,0.97
2025:04:13 09:09:53,DSC07019.JPG,A6016X,0.95
2025:04:13 09:09:53,DSC07019.JPG,A50882,0.9
2025:04:13 09:09:53,DSC07019.JPG,A50091,1
2025:04:13 09:09:53,DSC07019.JPG,B52353,0.99
2025:04:13 09:09:53,DSC07020.JPG,A50214,0.83
2025:04:13 09:09:53,DSC07020.JPG,B52704,0.99
2025:04:13 09:09:53,DSC07020.JPG,A50882,0.99
2025:04:13 09:09:53,DSC07020.JPG,A50091,1
2025:04:13 09:09:53,DSC07020.JPG,B52566,1
2025:04:13 09:09:53,DSC07020.JPG,A50253,0.74
2025:04:13 09:09:53,DSC07020.JPG,A60165,1
2025:04:13 09:09:53,DSC07020.JPG,B52353,0.99
2025:04:13 09:09:53,DSC07020.JPG,A51285,1
2025:04:13 09:09:53,DSC07020.JPG,A50253,0.87
2025:04:13 09:09:54,DSC07021.JPG,A51077,1
2025:04:13 09:09:54,DSC07022.JPG,A51077,1
2025:04:13 09:09:54,DSC07023.JPG,A5107X,1
2025:04:13 09:09:56,DSC07024.JPG,B53362,1
2025:04:13 09:09:56,DSC07024.JPG,A50214,1
2025:04:13 09:09:56,DSC07025.JPG,B53362,0.99
2025:04:13 09:09:56,DSC07025.JPG,A50214,1
2025:04:13 09:09:56,DSC07026.JPG,B53362,0.99
2025:04:13 09:09:57,DSC07027.JPG,B53362,1
2025:04:13 09:09:57,DSC07028.JPG,B53362,1
2025:04:13 09:09:59,DSC07029.JPG,B52704,0.96
2025:04:13 09:09:59,DSC07029.JPG,A50901,0.96
2025:04:13 09:09:59,DSC07029.JPG,B52566,1
2025:04:13 09:09:59,DSC07030.JPG,B52566,1
